sim seed ne n mur mud1 mufv1 mud2 mufv2 ts1 int12 genomesize rrate GSS.He GSS.Dj GSS.WCst GSS.S GSS.thetaW GSS.D GSS.Da GSS.ZZ
716 334563671 8486 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.123803042307 0.0209762466641 0.119270171555 1974 300.574211347 -0.576964402155 0.015699930249 NA
717 179681162 5788 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128253472368 -0.000214945410491 -0.00102206121293 1432 218.045729812 -0.486266468768 -0.000131016114091 NA
718 886293711 9990 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138801937628 0.00737837717364 0.0334803402883 2306 351.126712951 -0.273036173792 0.00472605274857 NA
719 477948300 8544 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.17705553527 0.0551149779211 0.196152054783 2018 307.273940475 0.502508826515 0.0384958662241 NA
720 133834825 5596 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.110304609093 0.0002219954266 0.00134419310838 1358 206.778003551 -0.849563491563 0.000148370164518 NA
721 124830441 2096 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.142880400331 0.0400079364569 0.194646366108 597 90.9031429453 -0.189110795342 0.0308013202529 NA
722 406255489 4472 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0984901110188 -0.000336503804268 -0.00223197032298 1059 161.250298792 -1.08758360374 -0.000219582568177 NA
723 382136778 620 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0957692221625 0.0192059874363 0.142128852065 112 17.0538559629 -1.0979737499 0.0146500583274 NA
724 531109002 3454 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125217057349 0.0225568350512 0.140629553959 850 129.426585433 -0.546394928317 0.0189374652675 NA
725 806125457 1184 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.147417149562 0.000861254650354 0.00314905762717 314 47.8117033246 -0.0969534471107 0.000464955349998 NA
726 723146849 1698 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.178512940189 0.00772877755152 0.0225217123259 472 71.8698215581 0.527601487838 0.00406608998382 NA
727 436273227 5934 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.167510464992 -0.000127657817425 -0.000206282107835 1692 257.635038297 0.308862304479 -3.45508571228e-05 NA
728 728237503 7471 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.16039534459 -0.000359358189497 -0.00132321259664 2031 309.253405899 0.164784943382 -0.000212097167274 NA
729 397179263 2647 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.181549770979 -0.000120282841871 -0.000455326436237 725 110.393264046 0.590894085834 -8.26456420044e-05 NA
730 295729789 5150 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164417576199 -0.000399537758741 -0.00143439632488 1395 212.411866681 0.246034735714 -0.00023567136759 NA
731 215536123 7787 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15114765121 9.36786731154e-05 8.35087526683e-05 2065 314.430469317 -0.0226834901002 1.26226775523e-05 NA
732 268902160 666 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.108599268057 0.00321562453116 0.0183486119035 176 26.7989165132 -0.862168805941 0.00201104956601 NA
733 498718898 8516 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.183284823074 0.0435914675505 0.147466301435 2351 357.97870865 0.629016158863 0.0291740374565 NA
734 771355835 1511 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.11780846854 0.0418007797879 0.23538372913 380 57.8612970171 -0.690856356197 0.0314186485057 NA
735 417355580 9739 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153209146738 0.00056904721414 0.00228491113215 2547 387.822956586 0.0191176700072 0.000350468676323 NA
736 190400163 7643 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.166077500088 0.000192129833353 0.000654863438503 2130 324.327796438 0.280005964068 0.000108793615968 NA
737 474345993 314 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163378491273 0.00301964271449 0.0113330316658 111 16.9015893918 0.215866613079 0.0018620987822 NA
738 150721183 8061 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.12728774578 0.0332584903959 0.188107563293 2101 319.912065876 -0.506409339968 0.026422715553 NA
739 366988054 2971 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.183262810073 0.0017445607856 0.00562232254559 771 117.397526316 0.625727199435 0.00103326000951 NA
740 863410370 9130 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153689243517 0.000370053988193 0.00146302692422 2450 373.053099189 0.0288528281386 0.000225015690699 NA
741 157605784 1199 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0831874262863 0.00188026098102 0.0151018705047 272 41.4165073385 -1.37764925224 0.00126581990837 NA
742 699391701 3442 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125212388573 0.000223846260942 0.0017810890022 934 142.216977405 -0.546789165227 0.000223212690863 NA
743 357632260 7653 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160372939205 -0.000225424773243 -0.000606785683082 1896 288.697418801 0.164300682085 -9.72825626016e-05 NA
744 271869783 9710 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.167449921193 0.000483991575933 0.00175186397739 2964 451.318116733 0.308043281044 0.000293606019302 NA
745 537212696 5244 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143515306785 0.0301173216231 0.138985597934 1350 205.559870982 -0.177174407436 0.0214322123581 NA
746 862183242 6256 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.131892230576 0.0449726275966 0.230680565134 1532 233.272386922 -0.412679421148 0.034380491393 NA
747 237575128 1236 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.168351929386 0.00215204429937 0.00712867062195 343 52.2274338865 0.322031668577 0.00120440760655 NA
748 862235361 3498 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.159063128745 0.020528749291 0.0923373739799 791 120.442857738 0.137226748745 0.0153965275175 NA
749 201275057 6733 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155131157393 0.0403434039694 0.159164991312 1739 264.791567139 0.058045302218 0.0268205457997 NA
750 592201480 4624 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.1400597254 0.000583356155138 0.00265686477655 1150 175.106556762 -0.246969064016 0.000372613502293 NA
751 697189415 9091 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138583331067 0.030206661699 0.159962450001 2212 336.813655268 -0.277442380249 0.0240900520914 NA
752 578281555 6107 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163630797461 -0.000733171591623 -0.00250758782062 1456 221.700127518 0.23013995958 -0.000409806070186 NA
753 791130279 4558 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.16161545396 0.000169600635622 0.000972887545083 1429 217.588930098 0.189313907143 0.000157309992932 NA
754 834803519 796 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.105446700584 0.0652705353109 0.377788983863 167 25.4285173733 -0.923014797285 0.0490853082779 NA
755 850668823 6337 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15906247647 -0.000578564081448 -0.00210741511796 1864 283.824888526 0.137733584736 -0.00033485870878 NA
756 153370859 1498 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153436557495 0.00111006544327 0.005158361229 413 62.8860938633 0.0234824806169 0.000793522698237 NA
757 155724290 8720 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.151243260193 -5.50410701472e-05 1.08784227664e-05 2154 327.982194144 -0.0207474082659 1.64529705207e-06 NA
758 614492602 3075 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.094354869983 -0.000188980158991 -0.00145167852541 698 106.282066626 -1.16825493677 -0.000136873839109 NA
759 331988968 7811 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13446304168 -0.000342822188816 -0.00163279751924 1997 304.076342482 -0.36089395604 -0.000219372274492 NA
760 381344461 4234 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157171912081 -0.000116013504317 -0.000456875912295 1130 172.06122534 0.0992369831228 -7.1791701873e-05 NA
761 225956672 2001 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.134194796515 0.000872370987235 0.00358604943361 525 79.9399498262 -0.363676189973 0.000482091409428 NA
762 102730692 1975 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120297831231 0.00185825080114 0.0104695601255 502 76.437818691 -0.6430499544 0.00126607639793 NA
763 788257350 9870 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.167085745078 -0.000395665082126 -0.00137770703313 2572 391.629620863 0.300573996834 -0.000230037141383 NA
764 114334150 4437 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139194911423 0.000781028865265 0.00316903422092 1081 164.600163357 -0.264389703826 0.000441811741408 NA
765 585541024 8061 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.183338135507 6.09851288031e-05 0.000263208085158 2085 317.475800738 0.629918748793 4.82624151942e-05 NA
766 840002257 2863 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.114372578382 0.0180174854733 0.117732175056 718 109.327398048 -0.764594687403 0.0143053201243 NA
767 874330215 2768 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125128348492 0.0385416282591 0.192261327104 706 107.500199195 -0.547506337299 0.0266088587413 NA
768 881090586 1097 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15972890074 0.00280260737487 0.011362487984 344 52.3797004576 0.149403582907 0.00182526148183 NA
769 409015508 7882 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14018177226 0.000486355456703 0.00249877282411 1935 294.635815074 -0.244949502508 0.000350719488917 NA
770 190153586 9825 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.161066429089 -6.64406553958e-05 -0.000135394292029 2593 394.827218856 0.178488491561 -2.18060026322e-05 NA
771 172421685 8255 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.162859714566 -0.000188823037137 -0.000504990505761 2451 373.20536576 0.21483681675 -8.22219010176e-05 NA
772 855532830 6619 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.141139069347 0.000142934051776 0.000723756046241 1721 262.050768859 -0.225470234242 0.000102187141402 NA
773 221730177 8527 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135600741836 0.000748332698932 0.00321015764457 2171 330.570725853 -0.337902513991 0.000435997814963 NA
774 388988213 8121 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152728684646 0.000821923370899 0.00325937165642 2072 315.496335314 0.00936835402115 0.000498610087116 NA
775 257887492 124 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.140893512852 0.00991686340453 0.0450582940356 43 6.5474625572 -0.207239331316 0.00649436718476 NA
776 274090703 1463 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.114849158611 0.000846989093135 0.00435223818402 350 53.2932998842 -0.74932557423 0.000500938262742 NA
777 482402449 7861 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.130662440954 0.000568498621785 0.00312589007501 1822 277.42969254 -0.437825742305 0.000409074185416 NA
778 421778618 125 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.158085919928 0.0192108121508 0.0746883906564 39 5.93839627281 0.104988995535 0.0122640252545 NA
779 815386004 7393 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.178973542628 0.110903963774 0.395716082693 2018 307.273940475 0.541389661537 0.0882374407966 NA
780 686986234 880 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127272573325 0.00141213283599 0.00744738720126 222 33.8031787837 -0.496384575469 0.000951381909548 NA
781 755500702 8071 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163858134467 -0.000194219714332 -0.000694569595043 2300 350.213113524 0.235052622679 -0.000113771466025 NA
782 624836934 3150 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165819248826 0.073753502728 0.29403194591 710 108.109265479 0.273432906593 0.0571348382759 NA
783 247820341 1957 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153823682583 0.000849118131671 0.00352071948689 462 70.3471558471 0.0312935108523 0.000542522678327 NA
784 540950911 4328 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156832260773 0.000626264835929 0.00300114600956 1152 175.411089904 0.0923738191354 0.00047138208403 NA
785 182044752 1056 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0962134231683 0.0137198408275 0.102304561324 231 35.1735779235 -1.11420409214 0.0103723095999 NA
786 682695479 8242 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.16736345967 0.000175828492501 0.000740650829919 2205 335.74778927 0.306103327865 0.00012400369193 NA
787 813805320 3596 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.119178328932 0.000684599684152 0.00411324642671 894 136.126314561 -0.668576738355 0.000491217553089 NA
788 273500572 6128 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139616383502 0.0329420328726 0.154469541588 1683 256.264639157 -0.256306015377 0.0233666754748 NA
789 873388286 2747 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.118278049087 0.0503491877222 0.280607600177 719 109.479664619 -0.685800091809 0.0385905504574 NA
790 791926271 3323 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128717376044 0.0392409899337 0.209601943796 914 139.171645983 -0.475892397085 0.0301290525384 NA
791 301472279 2252 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127019308835 0.0709710752265 0.428300317084 497 75.6764858355 -0.507795396732 0.0691802392243 NA
792 403467503 2433 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139060193887 0.00217740163024 0.00878331853997 576 87.7055449522 -0.265995848668 0.00122678409408 NA
793 838398140 9633 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143095552032 0.00293863373807 0.0166950486779 2395 364.678437779 -0.185985808387 0.00240904638013 NA
794 820419493 4975 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.16920523166 0.0462118583278 0.173589501531 1297 197.489742714 0.342878949222 0.0321562506054 NA
795 866434285 7495 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.182973573314 0.000197966388164 0.000871530515237 2260 344.122450681 0.622648653699 0.000159536398809 NA
796 583390449 956 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157549580473 0.000191510915261 0.00154421699926 276 42.0255736229 0.105387723394 0.00024347826087 NA
797 333029946 2609 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.118206892443 0.000199184060786 0.00150760079438 589 89.6850103765 -0.686147485106 0.00017834290297 NA
798 417899649 3228 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.185168506105 0.000891214052663 0.00302282691971 996 151.657504813 0.665207529765 0.000560577485823 NA
799 327402655 494 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.145095624968 0.00260101227372 0.0115309373401 149 22.6877190935 -0.140867087069 0.00168276617989 NA
800 484453816 5857 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165561423047 0.0729813474246 0.288520648253 1411 214.848131819 0.26920685423 0.0557970102105 NA
801 503902678 9807 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143707413759 0.00217048204275 0.00854046910126 2534 385.843491161 -0.173598188135 0.00123257893651 NA
802 895564576 7477 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.123601968026 0.0284967377919 0.16196473694 1938 295.092614787 -0.581011704793 0.0217784069989 NA
803 797571469 7236 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15127567687 0.000135901676739 0.000336116437385 1826 278.038758824 -0.0200814251204 5.08547667138e-05 NA
804 771919024 456 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148295210919 0.0276679517274 0.165292988729 166 25.2762508022 -0.0782781239664 0.0267144835624 NA
805 168792232 6177 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.146065968976 -0.0003011260269 -0.00118634941001 1850 281.693156531 -0.1256658269 -0.000173182805921 NA
806 821949051 9924 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152147644823 0.0406173544639 0.175022411599 2285 347.929114958 -0.00241153976427 0.0291760828211 NA
807 862280587 7350 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155895016548 0.0473774713608 0.208298429345 2034 309.710205613 0.073555431852 0.0362373162519 NA
808 223006196 5729 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157279902606 -0.000678294693395 -0.00237060040222 1474 224.440925798 0.101530740944 -0.000372407492006 NA
809 813396478 5728 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153150791925 0.000204065122838 0.000720154039321 1452 221.091061234 0.0179064137996 0.000110331789802 NA
810 108210288 3656 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.200189604989 0.0119200768083 0.0361817932562 1004 152.875637382 0.96894262389 0.00737632885543 NA
811 806821661 9995 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.136772245534 0.0480952830309 0.237344317783 2453 373.509898902 -0.314236975714 0.0368207634176 NA
812 602027802 7159 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.136836370461 0.0361293951752 0.197504659302 1676 255.19877316 -0.312627938276 0.0299788857773 NA
813 605536580 7744 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.162897933399 0.0279651014611 0.101918653169 1819 276.972892827 0.215452419528 0.017491456872 NA
814 752302950 4718 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.170790518824 6.24552287739e-05 0.000108391803218 1211 184.394817599 0.374862136398 1.85132931376e-05 NA
815 714625044 5143 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.11522495999 0.000744294154879 0.0048026012294 1328 202.210006418 -0.749880933316 0.000554708217291 NA
816 449519980 6561 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139447923878 9.87531077424e-05 0.000641570516891 1868 284.43395481 -0.259798911033 8.9494313107e-05 NA
817 263834345 4197 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169139393607 0.000377339926163 0.00125148395534 1097 167.036428494 0.341296626068 0.000211807441949 NA
818 142366243 6142 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139554028213 0.000854612674922 0.00368215548087 1502 228.704389789 -0.257473288306 0.000514805050552 NA
819 708602901 1796 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.186555364602 0.00183750169448 0.00571233322712 525 79.9399498262 0.690027297736 0.00106871117492 NA
820 188942673 4096 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128190379222 0.0322421935414 0.172829090749 1008 153.484703666 -0.48679988355 0.0242448866356 NA
821 306117926 854 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.168579484425 0.000992066567524 0.00410632337306 224 34.1077119259 0.32404222518 0.000693662508974 NA
822 613123242 2292 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163306874329 2.76500408017e-05 -4.49377444094e-05 700 106.586599768 0.222721167169 -7.33847810536e-06 NA
823 697761726 5235 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138104433879 0.0134002911668 0.0624601019128 1360 207.082536693 -0.28672878975 0.00890337293083 NA
824 585126084 2816 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127244060444 0.026445746593 0.147104524422 684 104.150334631 -0.504703558688 0.0202002255429 NA
825 588271365 8151 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14085291473 0.0246326271698 0.109918031836 1965 299.203812207 -0.231355491044 0.016380261997 NA
826 392812095 9033 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155135099232 0.0250814478795 0.0976054240987 2264 344.731516965 0.0581656412039 0.0159168665767 NA
827 471574521 7566 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165308189682 0.0802441922694 0.310565636176 2197 334.529656701 0.264428554612 0.0607486174615 NA
828 506912106 8932 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13722510454 -0.000120070463304 -0.000730713305491 2226 338.945387263 -0.304986409457 -0.000100235679745 NA
829 622301126 3404 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.117844856974 0.00188115349753 0.00979063718453 919 139.932978839 -0.69563048081 0.00115943783116 NA
830 440162957 4773 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127663644405 0.0236456704571 0.133008138297 1088 165.666029354 -0.49763854379 0.0181867663224 NA
831 126854787 6698 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.154032364844 0.00147304238653 0.00571431241555 1643 250.173976313 0.0357741276203 0.000882704759341 NA
832 896096028 4115 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.114629764217 0.000629100998328 0.00366490178426 1138 173.279357909 -0.761432075525 0.000420876129328 NA
833 565008688 3340 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.161517118788 0.0485322826324 0.204007483977 908 138.258046557 0.186932089183 0.0366831406482 NA
834 159471410 2134 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0944546354726 0.0392372767445 0.26923222079 448 68.2154238517 -1.16145245885 0.0293746175072 NA
835 527258659 8302 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.147368229643 -0.000258179684524 -0.00111043165633 2095 318.998466449 -0.099306039349 -0.000163551768388 NA
836 639648465 4248 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.136151275965 2.62813673356e-05 6.8567517666e-05 944 143.739643116 -0.32572366026 9.33587428623e-06 NA
837 527202216 1506 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128519572412 -5.64343990483e-05 0.000175162777802 362 55.1204987373 -0.475789842796 2.25138121552e-05 NA
838 391132389 6105 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.174444424565 0.00168913419095 0.00520801844461 1681 255.960106015 0.44934482242 0.000910875764905 NA
839 265508003 6538 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15027857478 0.0738745731874 0.331949086209 1533 233.424653493 -0.0402666770527 0.0597823089682 NA
840 796053002 4719 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.162967279823 0.000514603655044 0.00202536065155 1355 206.321203837 0.216645120127 0.000330401268334 NA
841 473270661 5442 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132508681579 -0.000429275689411 -0.00199808040708 1276 194.292144721 -0.399920466415 -0.000264499417149 NA
842 633880092 8040 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15318584873 0.0501632657183 0.227520857688 1894 288.392885659 0.0186319571271 0.0393141626825 NA
843 417864739 217 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15777222908 0.00342061509645 0.0124055271728 67 10.2018602635 0.104045978878 0.00196943298582 NA
844 262496492 6131 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.116514595709 0.00489541039984 0.0258637748394 1486 226.268124651 -0.724075029481 0.00305288792549 NA
845 617041045 2949 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.166734927772 0.0019324823409 0.00625810993171 796 121.204190594 0.292137181098 0.00104671251988 NA
846 761424040 4841 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.137408143178 -0.000128742972039 -8.95109578902e-05 1319 200.839607278 -0.300790204799 -1.22989854517e-05 NA
847 420496914 5704 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.171573721404 0.0850379198402 0.317651519438 1597 243.169714043 0.391117784705 0.06476051233 NA
848 620190930 4341 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144794929928 0.00178188676383 0.00954418697327 1237 188.353748448 -0.151214434148 0.00138855961294 NA
849 850434218 9756 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.150006469405 0.0331027063468 0.135311747363 2491 379.296028604 -0.045838109807 0.0217665839232 NA
850 869880459 8728 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.117305399537 -0.00036398337017 -0.00218327750571 2095 318.998466449 -0.708781841995 -0.000255831664288 NA
851 267507474 6510 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135334705812 0.000135939501686 0.000754099639581 1680 255.807839444 -0.343055380159 0.000102094251017 NA
852 288200963 3844 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149236721904 0.00425331357076 0.0161822968449 907 138.105779986 -0.0612258313291 0.00243464261772 NA
853 428947915 2662 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132788377495 0.0342635729073 0.183128541749 519 79.0263503997 -0.391934557835 0.0267616076529 NA
854 712014162 4781 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139779221189 -0.000346584764516 -0.00158547397853 1113 169.472693632 -0.252606265183 -0.000221441213255 NA
855 825428368 7292 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153673124242 -0.000625725705018 -0.00238295444277 2194 334.072856988 0.0285188225467 -0.00036576135005 NA
856 800810834 3497 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.109233046818 0.0417421141384 0.253903112453 838 127.59938658 -0.869192949753 0.0317559773809 NA
857 554122725 9949 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128606032126 8.21690467135e-05 0.00269119818616 2640 401.983747698 -0.479926544475 0.000346569495204 NA
858 132032210 3143 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125568382033 0.000893303533099 0.00508809963732 835 127.142586866 -0.5392391758 0.000640529894983 NA
859 857311890 1703 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.171273077059 0.000160339423208 0.000555474558627 426 64.8655592876 0.381618750404 9.51642012882e-05 NA
860 142782372 1332 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169750275689 0.00414337750078 0.0134234825129 375 57.0999641616 0.350470984113 0.00229399798995 NA
861 644092509 3412 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157427346906 0.0547761187654 0.269812543302 1095 166.731895352 0.104389181446 0.0490805525344 NA
